id,revenue
4259,528842.1178390807
4260,112902786.26408488
4261,7468888.313798523
4262,3106981.162649099
4263,7986355.036986149
4264,1285941674.2376063
4265,1791394.0147288765
4266,613876.5285113701
4267,98533624.73389621
4268,4510984.394626396
4269,5565733.243415683
4270,493660954.11319906
4271,23475136.9971926
4272,585344.2677020365
4273,1605194.678601914
4274,59366076.93602221
4275,854230.5532087671
4276,23801388.36079393
4277,88557873.80701631
4278,1456263.8725065296
4279,48565908.16086401
4280,550163.9129574988
4281,1048786.6635032895
4282,58807123.16340017
4283,896066.7755956234
4284,6383373.8355006045
4285,593242.8416606546
4286,1300391202.4733946
4287,12230460.830425207
4288,37074341.69815105
4289,53847482.67831973
4290,20831251.59224896
4291,1139441.1644392197
4292,1095363.2512302469
4293,8158945.330761397
4294,33403261.530631613
4295,79340461.19146287
4296,11416724.967869824
4297,4267837.091379267
4298,470513.6584519986
4299,7667903.555301657
4300,68659563.1406485
4301,749665.8322465132
4302,763555.2617566057
4303,6974496.816051895
4304,22199816.190304104
4305,18319804.685907956
4306,6985874.7354731625
4307,670844.7980077
4308,799561.7910713603
4309,11585250.911284642
4310,1064645.226518695
4311,742095.8943758492
4312,22416005.811869044
4313,898705418.2619246
4314,1211930.5358688023
4315,112241581.88117273
4316,265435236.7737192
4317,922864.6139725848
4318,25929615.865483373
4319,252891.75415964608
4320,1009229.5391245709
4321,15947624.91824047
4322,3695873.795943104
4323,5173196.850675975
4324,910815.8035866214
4325,218272.40231212854
4326,1353351.5705695853
4327,34485822.5470631
4328,412239.34448468353
4329,924645.6622896788
4330,474415070.78289753
4331,42819054.951234356
4332,19947205.264101896
4333,792904.133890071
4334,29951840.638721257
4335,24327157.321426842
4336,19488459.114058197
4337,492603.6250714946
4338,105978149.50324339
4339,95306813.56066239
4340,9518965.275849113
4341,19019111.954905894
4342,2907701.6732075615
4343,23146745.021513492
4344,1811933.041063856
4345,145364.67548370748
4346,13024922.58654159
4347,41485130.16973572
4348,460687.77496373357
4349,41248202.450081125
4350,4383565.346145316
4351,17280073.155240912
4352,569712.2812460474
4353,49502998.920503736
4354,14986397.396594815
4355,11356603.638919996
4356,466892.87034387555
4357,85177810.03141136
4358,6076973.643535177
4359,3650910.124834224
4360,23556147.842247568
4361,38582121.24869977
4362,2606698.842888486
4363,27016879.08338679
4364,80791289.42874369
4365,877791.6624571081
4366,10059789.836836495
4367,2563836.12141512
4368,68563114.73120576
4369,11376799.078310084
4370,26639394.141762614
4371,852376.520088301
4372,9473049.160693234
4373,1058829.9931441774
4374,84921786.84910132
4375,869640.0640973384
4376,678181.0225223458
4377,915623.7327860735
4378,141461863.8462492
4379,49225687.5536896
4380,38494699.97330944
4381,63194640.74019061
4382,3045300310.718585
4383,146779938.58237588
4384,11502275.297898404
4385,433615.24210441305
4386,84583811.5543884
4387,13976746.195561703
4388,6274240.224661155
4389,244110352.23841718
4390,10602119.371368986
4391,2078547.0909990622
4392,51871615.54666767
4393,919214.9276376012
4394,18476898.255521514
4395,869933.376117723
4396,36675340.78162712
4397,7201410.534969729
4398,132370099.94801532
4399,2020363.2997561526
4400,15424326.93366496
4401,3599631.838129558
4402,8811408.046393573
4403,15940661.997055925
4404,54193181.523468226
4405,17582887.52318569
4406,739712.7208690438
4407,3245018.514325582
4408,607053.6025941871
4409,597098.9515530794
4410,8084583.676741093
4411,8285007.361027657
4412,35873823.88954759
4413,58962649.62504223
4414,630603.2577532013
4415,2071579.2716073592
4416,242804.5782254001
4417,144494941.6275863
4418,709123.6579587291
4419,38357456.28304449
4420,142578543.4492408
4421,1105062.3581315994
4422,552135.253726861
4423,977110.1282610695
4424,516220.14779062086
4425,11122913.48591161
4426,1016150.6895735613
4427,59437249.22895872
4428,6539185.726473618
4429,7750043.190933964
4430,268301.61034752056
4431,597761.808957594
4432,50227815.14020609
4433,160207347.8516088
4434,1969110179.3332474
4435,860776.9458418965
4436,381257.8370989146
4437,629360.2655377749
4438,449805.81681128737
4439,12755469.004680324
4440,5331515.628934629
4441,12449782.723694075
4442,3282529.6901388373
4443,462351.241277422
4444,968577.822997103
4445,11281440.577146472
4446,849223.8310460277
4447,18388099.330423765
4448,771386.0858715529
4449,920795.8092922845
4450,47122960.058180615
4451,1331199342.7253242
4452,30039561.066192556
4453,766256.0455442147
4454,834874.7142774664
4455,609308.0995347244
4456,55305003.08875631
4457,2690714.716329551
4458,248086.80394716264
4459,90591069.40770447
4460,2434506.9526929534
4461,34098582.25124848
4462,10787962.680651555
4463,6410100.400972089
4464,28650575.66619533
4465,7513238.940502574
4466,684059.8473483203
4467,1620143.466908353
4468,511323.31308992225
4469,8637505.872586537
4470,16026373.302020792
4471,248179.87680798574
4472,100106503.7584929
4473,665608.502623493
4474,4156056.0987320403
4475,7584087.433635433
4476,1015888.0909491491
4477,16811088.255014326
4478,1576665.376265854
4479,2803156.6915824614
4480,60661758.53302768
4481,4187250.833548896
4482,4524883.003371885
4483,415472.5266699282
4484,619543.6116253717
4485,9952904.691490253
4486,4498064.256846238
4487,10785734.876418365
4488,23723362.362030305
4489,16040687.706790904
4490,270547.0448572092
4491,60957755.9727903
4492,10960537.841941888
4493,1079539.627545045
4494,21240925.59272366
4495,6140681.482850198
4496,37322499.13053315
4497,789847.8290401837
4498,9521760.602098018
4499,327837.023801322
4500,173181796.83186656
4501,44137642.251899004
4502,3674942.371590972
4503,255611945.63221714
4504,723987.267852159
4505,435362.67410134507
4506,39546217.72904382
4507,4460304.506466721
4508,7657389.727791712
4509,656191.9750770549
4510,10379823.032821054
4511,54148762.865739085
4512,691171.3070635843
4513,16104940.677305572
4514,16598025.87545475
4515,299550016.4996219
4516,10186660.282202953
4517,8653362.635333762
4518,186451741.9538157
4519,37404207.544590004
4520,14594343.140221259
4521,830922.6857210665
4522,42214830.18895829
4523,21818817.005578212
4524,888007.9445522783
4525,1007080.0136810804
4526,608582.3508848052
4527,53557755.89380954
4528,662560.27106129
4529,460577.8636465987
4530,6076849.723549316
4531,1548942.8773639698
4532,11922336.991390208
4533,17221080.54006514
4534,7938385.650384025
4535,29527662.49515077
4536,15351364.304891089
4537,4380774.1790605355
4538,11080526.557810782
4539,640689.4527418163
4540,81826995.40456195
4541,10230811.203405615
4542,10095528.530593587
4543,17839776.23430428
4544,1145033.206149404
4545,626318.5686435265
4546,1320022.4276565511
4547,3315792.4503646577
4548,1286385.7423608885
4549,1492788.6078222536
4550,1262097.7565133732
4551,8571192852.171813
4552,229538803.67567763
4553,5818288.88806115
4554,131273380.28268681
4555,3595438.3221599986
4556,5908336.545188831
4557,4447484.489512764
4558,7890103.48188871
4559,11199686.82093936
4560,28821035.140626945
4561,13905826.6697044
4562,1108098.68810033
4563,90275688.34768628
4564,1889696.772273421
4565,656841.113881011
4566,9012871.83827355
4567,53085659.857822895
4568,49541.27555207586
4569,9398528.549942864
4570,6399177.305477005
4571,8625166.925796151
4572,15916893.300679458
4573,9052276.841500143
4574,805838.2507510757
4575,794581.5889709101
4576,6053792.187988654
4577,651410.6439625495
4578,5674583.072640574
4579,750183.5329832662
4580,127316744.1858254
4581,8688593.936588068
4582,42413629.87659389
4583,79959257.21188903
4584,668971.4415490942
4585,48220635.33583895
4586,1316303.9676497881
4587,471612.7863858707
4588,74536192.38617532
4589,755253.161153338
4590,31323717570.44199
4591,184783460.724049
4592,431299.61945780105
4593,1140437.6421255593
4594,41661721.18042171
4595,108590037.4092351
4596,347169174.7281478
4597,759800.4269431886
4598,69587399.31006093
4599,795681.9060842544
4600,1201755.9582115647
4601,18842739.62104605
4602,3688475.923335987
4603,11091953.448247677
4604,16967425.7825826
4605,93220787.68536472
4606,82273967.53239577
4607,49319786.999720715
4608,1552642.9202137347
4609,10221125.3866323
4610,55983878.75637523
4611,8851727.44073964
4612,16720899.201342843
4613,34079115.744874865
4614,3908005.9811509377
4615,334042.933772047
4616,2880429.8540709615
4617,10307098.353486508
4618,1060355.6166546904
4619,783867.7478141162
4620,6510866.534456883
4621,24897847.438469473
4622,4489798.947175569
4623,24681892.692659218
4624,933823.0976826829
4625,12086654.009875264
4626,8743241.097136002
4627,13326858.701521125
4628,843137.6731622965
4629,624910.8904178424
4630,22709072.14273622
4631,14667267.924376255
4632,5688329.202934233
4633,735671.9266747541
4634,1145745.0875021683
4635,381691.1074549457
4636,98895355.02408107
4637,1008224.2132696266
4638,8532967.664346755
4639,1302885.0914237932
4640,15364922.05430373
4641,7371977.640337649
4642,11853145.32800431
4643,79365181.93111755
4644,4385077.386608906
4645,1194070.180411371
4646,6549157910.306654
4647,837646.5570992321
4648,2472581.4401218914
4649,63230532.67177661
4650,76478693.06550093
4651,88977061.08641708
4652,76479004.5980884
4653,589367.3057521627
4654,31298487.127465587
4655,43591530.85893264
4656,19498173.76911595
4657,600388.1287246642
4658,80652304.36702052
4659,1032998.7931087604
4660,7086178.7715075975
4661,24991664.483156353
4662,787666.5748209639
4663,1391823.5834277354
4664,442691.83985958004
4665,23134110.018242557
4666,8290901.445745989
4667,13362938.782647401
4668,106994.87245731022
4669,470996.9758474773
4670,11478325.582829483
4671,24199948.784094553
4672,329202.77659743454
4673,7010311.731248962
4674,2388247.966015997
4675,8384153.150788336
4676,40293.39015957549
4677,696293.9758091596
4678,5995304.381937301
4679,616552.7415706902
4680,686870.0506078916
4681,5320898.511190564
4682,1579723.459279728
4683,721116.2714171065
4684,683636.6705509832
4685,12775830.543360855
4686,7051961.914265225
4687,5992783.851392457
4688,64878488.10616259
4689,714647.2846005566
4690,2757915.3488405948
4691,8833785.653174305
4692,1829457.844876014
4693,194686.73355729136
4694,1044967.2142420061
4695,10389356.16247398
4696,1992776.312418518
4697,24671195.8146236
4698,875451.5167480501
4699,8407715.457473576
4700,44750394.48848161
4701,98096445.96025223
4702,3426871.772363464
4703,16747516.636887116
4704,64743129.84897647
4705,52739939.96654809
4706,16512542.592598021
4707,7527188.654224707
4708,12300854.543719009
4709,989174.3270896914
4710,340693364.2967252
4711,5898918.347631996
4712,4081405.83472369
4713,262842298.66883913
4714,9245229.59812756
4715,639996.7579988965
4716,688561.030077349
4717,8753713.729495434
4718,3871487.5728079886
4719,3190322.4476346476
4720,1650312.7423509469
4721,7160465.517144339
4722,20714331.899446014
4723,3789453.43621255
4724,141777746.43019187
4725,5856968.9643367
4726,1114454.5060433582
4727,26318841.59880394
4728,14705105.578306848
4729,46825993.09855969
4730,660319.912224363
4731,29867685.938145433
4732,1414351432.3410294
4733,390495.3878467225
4734,363511784.75177765
4735,9869346.860340683
4736,2429812.119403549
4737,15083041.74055496
4738,1037182.2876531831
4739,10108446.775710935
4740,5295034337.786497
4741,936358.8362837938
4742,19528292.322863095
4743,872077.949009553
4744,488944.75673749635
4745,126229807.17001003
4746,24017690.10601544
4747,12389494.388039907
4748,21672678.71091721
4749,12633233.08416951
4750,838887.0442130435
4751,21887929.070032448
4752,576525.8633221955
4753,21233035.50804055
4754,3495063292.232298
4755,2617260.8464224995
4756,23268543.824342612
4757,123863933.92996149
4758,51486802.689667314
4759,1312343185.6084218
4760,821616.8267797354
4761,5681381.082066806
4762,520535.81727470487
4763,413011.1982988534
4764,586067787.9077426
4765,14128128.49880452
4766,79557071.36623317
4767,18108682.740866218
4768,9875892.624992361
4769,45532246.61792246
4770,76325268.32165031
4771,169944780.15768942
4772,16559116.832484616
4773,15622578.402761966
4774,1615116.4618516746
4775,819048.6224718452
4776,3575560.197008822
4777,330599713.66529155
4778,41905742.28079698
4779,625945.549302133
4780,188421803.7619672
4781,664619.1959348508
4782,9075518.735671047
4783,5938948.321995457
4784,16773294.619729428
4785,13079290.726656856
4786,33362192.044536345
4787,28896045.562948447
4788,10354033.427922776
4789,5162109.943623607
4790,48247054.62785463
4791,742778.1723407797
4792,1284827.9911164031
4793,45856944.25823787
4794,455507.5532784351
4795,593103.5637649216
4796,2644377.387832852
4797,6714535748.217194
4798,89264497.72583121
4799,10165492.604973631
4800,14167501.714420415
4801,2975792.137596816
4802,14594292.629944012
4803,6509667.239956319
4804,392532.0898700409
4805,850780.9288189623
4806,7751363.487959243
4807,583128.5507806322
4808,513904.4688228913
4809,69834909.22608696
4810,538244.0701144363
4811,2192257.1991354725
4812,37172996.89392627
4813,84371869.49778734
4814,681759.2139499666
4815,26853572.295421347
4816,40174535.18528859
4817,6774252.007037053
4818,22185904.31929843
4819,4697377.7005069535
4820,26724589.690533165
4821,511343.21188352135
4822,377099.1730085632
4823,2876074.691588783
4824,40131607.39391398
4825,621559748.287872
4826,1017478.1048969349
4827,24690553.474795822
4828,11205708.553743893
4829,1702869.8804814143
4830,15495150.428218005
4831,9407266.02200799
4832,4449037.442268806
4833,11519870.987383585
4834,1248131.6642855043
4835,262293.3996929884
4836,1116610.2848584114
4837,76628620.63463348
4838,33647962.54861953
4839,575780.0928666574
4840,218178595.76210263
4841,1021306.9670000436
4842,10035949.919210365
4843,70378162.45923586
4844,4247354.576799197
4845,15490425.724095913
4846,843570.8543236088
4847,332425377.8431143
4848,24355894.415058516
4849,446284541.9139096
4850,1843376.3725812673
4851,648997.024054219
4852,3894525.010070237
4853,74240187.3295422
4854,3859611.6228294657
4855,23366373.055649236
4856,1575072.440967432
4857,11724937.635114541
4858,15031284.165077094
4859,1183946.815716178
4860,798241916.6440243
4861,60591442.73434679
4862,585885384.5226912
4863,144464730.2340768
4864,36760442.07581028
4865,29774634.090787794
4866,2360640.986152233
4867,107075338.82697327
4868,8706780.278360529
4869,3315657.931235425
4870,6746919.60843561
4871,15499354.894774912
4872,610100.9148314543
4873,7043223.906715037
4874,28057186.660691775
4875,1684627.2850052833
4876,18652545.730821725
4877,12849214.360523695
4878,458737.7813800384
4879,5895832.924567915
4880,18686217.25870016
4881,978740.1965727697
4882,12248689.425400566
4883,23047182.66340028
4884,35179789.96532493
4885,853271.4207761674
4886,27354470.93910364
4887,719111.1129712483
4888,1072012.8173151335
4889,611193.9797468228
4890,79522316.50016747
4891,523558.9079709565
4892,9924281.381769512
4893,44180787.593234256
4894,5440748.3312836345
4895,735730.5600636535
4896,90518.15565237802
4897,7555184.967702002
4898,29772726.640590373
4899,1733030916.288709
4900,120874996.05078846
4901,28506293.768312678
4902,3689853.4529680666
4903,848242.2076760349
4904,139706334.73144257
4905,10054688.746430049
4906,780379.6027003885
4907,10262952161.367104
4908,7496850.356554842
4909,20200560.74411557
4910,80916323.01369104
4911,10013002.099653512
4912,11303822.424329452
4913,14255174.15585857
4914,71965132.63843231
4915,18994050.551720846
4916,2291922.518150962
4917,7022187.020424855
4918,42241003.55508489
4919,20484175.87608636
4920,35958372.91613976
4921,24614028.120268617
4922,1329922.1476513813
4923,409677.0416527124
4924,23494348.54928404
4925,54937718.625316694
4926,386951.54385653103
4927,6814903.245987595
4928,15003173.438806811
4929,317634.6355615032
4930,2059756.4507379394
4931,13063986.842073824
4932,838444.2277590139
4933,77932640.16525221
4934,819410.6610298912
4935,1487197324.6614506
4936,745494.2987251917
4937,518578.53035575675
4938,2737313.6054230016
4939,465882.7135468947
4940,789800.7914846233
4941,33112472.35888061
4942,513048.19477743306
4943,32035997.023383405
4944,53217254.60497926
4945,668880.572213471
4946,6935535.354023907
4947,4529112.531483619
4948,697350.0786861567
4949,7727127.832173856
4950,32132449.932290252
4951,26959385.469274864
4952,8278344.663475534
4953,23568001.581814308
4954,15190719.880013017
4955,1067786.5512001524
4956,583460.9913151258
4957,13529872.90452477
4958,6874496.761402639
4959,10129550.434123002
4960,4410730.364650894
4961,23850881.387368657
4962,1258059.8816459626
4963,14574412.815257318
4964,405865.2720810278
4965,472315.17587810534
4966,9232874.675147163
4967,29231191.653749198
4968,22820475.283484902
4969,1006572.5835608616
4970,835563.2111238475
4971,41285690.58196603
4972,12147595.496267034
4973,215139.27337468462
4974,38309710.42898859
4975,765476.1057058593
4976,1892648.1546570284
4977,37858129.06685091
4978,949314.4042622065
4979,6173509.326948735
4980,9276076.477321988
4981,1023859.4440987512
4982,49786968.781400196
4983,1233126.329359002
4984,28190727.975309607
4985,1107960104.9759395
4986,227463.26973202752
4987,861653.2302391292
4988,3373144.37335077
4989,6668434.427944934
4990,1013666.5645623967
4991,7927942.6497517405
4992,108335825.32406515
4993,813421.8942509766
4994,25063996.260324176
4995,320661.9522821388
4996,14328180.154838549
4997,24409203.68494666
4998,1255962.8835796725
4999,23998494.337611604
5000,170068980.8317872
5001,297024817.0645501
5002,286192598.8858826
5003,66740235.644611195
5004,11254641.55454954
5005,22434366.884609066
5006,283634772.5302446
5007,12207562.377910264
5008,291378734.96488065
5009,77412787.09979753
5010,3268684.5722508207
5011,8503026.616912074
5012,63789971.27315181
5013,4507452.274600626
5014,31416500.255536858
5015,2766874.680421135
5016,57005425.92672406
5017,5556534.158827793
5018,26321427.76305487
5019,28426151.614746083
5020,1153659.8271709091
5021,674672.6229218612
5022,32539666.35264926
5023,565815.8105329747
5024,42312495.91715764
5025,852602.2508419427
5026,53878540.45107796
5027,43932334.2912724
5028,106100374.42688714
5029,24874118.95903788
5030,3672892.344982987
5031,3976066.0681115226
5032,64051074.105949156
5033,4079741.0178880035
5034,11993634.091336014
5035,1138924.7781194546
5036,12877341.986703418
5037,6995458.629268092
5038,249361168.63934773
5039,674758.0873509727
5040,17864050.877710212
5041,45557606.60435958
5042,1900437.4839766892
5043,12346405.929429676
5044,100113991.17656617
5045,927180.8766509818
5046,6477411.347366101
5047,10210796.082948953
5048,922892.6799516147
5049,20291051.71304291
5050,1246644.4650452018
5051,385394400.9465473
5052,118742093.8882886
5053,24320489.093667664
5054,42090383.418501765
5055,15459819.184611263
5056,700733.5582285848
5057,2174023.6099372758
5058,9814130.746872252
5059,19520564.836718768
5060,37946414.35898352
5061,11485808.426781207
5062,669919.7940815064
5063,597079.8045340878
5064,18895702.387960847
5065,7398283.518111326
5066,14489313.697852382
5067,9456703.7477193
5068,244653.21186762187
5069,42250781.34437287
5070,1183587.198747078
5071,64016985.19981332
5072,80783339.78935917
5073,1143663.895084963
5074,1051442.405948107
5075,10443768.474270634
5076,21180301.547344636
5077,56773156.97513043
5078,1795962.3371661536
5079,7990329.184673389
5080,19414602.958118536
5081,29359956.341830593
5082,19495058.923151046
5083,6153058.660969574
5084,21599193.80413907
5085,1135158.0343242052
5086,7974706.513011104
5087,14624005.692807708
5088,930003.2502447098
5089,529474.7876160386
5090,10034004.571459059
5091,14137179.325059505
5092,10253941.951453637
5093,12732525.864786288
5094,24879926.79638026
5095,45715744.83800869
5096,17352298.312293835
5097,729814.4687493433
5098,628924.3669933592
5099,5533116.474548103
5100,339102.5348915365
5101,1032201.0413004609
5102,1327561.4922639485
5103,4772946.011846842
5104,18816874.75663406
5105,793594.7747541099
5106,4598853.879511042
5107,571791.9950897078
5108,8255252.784852637
5109,314244.99587641784
5110,4462032.583426731
5111,53921966.53500593
5112,6868631.089392319
5113,506780.8793633801
5114,1850670.7043556485
5115,3972807.398823478
5116,146971.4161937782
5117,678596760.4337612
5118,23036834.531887762
5119,1369780.1536851197
5120,374503.15002180287
5121,14211554.792088168
5122,9555049.704115868
5123,3169844.5576884993
5124,10881807.442920761
5125,15998242.70010122
5126,6826175.947941299
5127,40305441.36063692
5128,2103787.9243135955
5129,2894525.8757878914
5130,16039162.187702863
5131,6552291.763941113
5132,13150952.300747478
5133,168788158.50496906
5134,43586402.59318745
5135,181478092.25361305
5136,605318.2106642929
5137,26105584.58280715
5138,9966592.295748837
5139,67303874.51897916
5140,46549597.47503352
5141,23829807.96163412
5142,160669409.81177402
5143,26999063.00149504
5144,88011279.4867793
5145,32892703.525044847
5146,1844613.7622753396
5147,16525109.226463046
5148,12001759.811864741
5149,973419.0060865841
5150,277749979.6587082
5151,465427468.79190063
5152,18367000.79500401
5153,1094193.5853444056
5154,25279696.29026728
5155,3877213.313176547
5156,2742920691.537764
5157,5311148.433369819
5158,2201189.834759626
5159,17796883.660763614
5160,38262393.08026766
5161,10054593.002960457
5162,25666238.70143735
5163,288137980.2169932
5164,2733961.012870977
5165,34447790.21238625
5166,42986570.79340378
5167,10723910.12600825
5168,678310.1019942411
5169,1406084.333844303
5170,50243.62651575394
5171,63096396.55487104
5172,3606037.144942994
5173,54571503.93265068
5174,28800869.062903263
5175,8673614.945955537
5176,3022681.976403581
5177,185518786712635.75
5178,1920421944.6042051
5179,322226.7272951243
5180,16577953.992253019
5181,873412.3679900458
5182,15886407.140811918
5183,3969889.7961170515
5184,17726551.61589469
5185,1411565.8254556993
5186,1087856.26986996
5187,3292257.684034175
5188,978655.7081675496
5189,50943900.94688693
5190,269175042.6119688
5191,3753944.6986017516
5192,57383856.56238814
5193,69066138.05413347
5194,8998466.94054073
5195,220495618.99182048
5196,112241003.41455035
5197,1358237.3059789985
5198,26518567.903026603
5199,12034883.458589671
5200,3185429.300797032
5201,34438000.29262606
5202,768356.3561035636
5203,4954418.439570159
5204,326478.42583952955
5205,9790134.914978283
5206,9971840.256034661
5207,574730.1427687837
5208,14478491.049641266
5209,28053115.234913204
5210,19019367.446553938
5211,5187089.978165639
5212,509297.201534943
5213,26556713.84453542
5214,795061.8169861911
5215,1896615.7141924256
5216,133797453.51190673
5217,1775162.643674633
5218,7922283.924102675
5219,6121835.453869131
5220,13957507.30951604
5221,1461080.0471691354
5222,1738685.3781367321
5223,463908.4985927056
5224,494670.45891746
5225,904013.333615993
5226,11511824.323282547
5227,776282.5306554922
5228,18220254.335748415
5229,33561208.36216044
5230,1553574.2382028191
5231,20560076.70548455
5232,940973.7482965686
5233,378897.8751661457
5234,20280179.67942324
5235,18853304.149063434
5236,48031171.16965231
5237,57240764.10488575
5238,2090007.4720288548
5239,5805666.447654104
5240,96779199.34229654
5241,6226668.566504875
5242,8591420.29766868
5243,3413416.647164372
5244,22616664.796659485
5245,676685.8656678253
5246,39513.37912201189
5247,16001560.02299401
5248,656634.885423065
5249,11359451.01740044
5250,131095719.17413628
5251,1758951.8040896705
5252,731136.6422683303
5253,9693541.623538036
5254,534231.638395825
5255,40904616.76435912
5256,3293337.2498444743
5257,381667.71271756495
5258,473686.8304995421
5259,47103691.09596786
5260,1449862.5927219766
5261,17760386.45185356
5262,8385034.96734397
5263,58341942.07991463
5264,4224955.954381679
5265,5075381.751954875
5266,29800398.334826052
5267,2978942.822589102
5268,1471848.0198015359
5269,62416024.32896878
5270,145186247.08127177
5271,77725110.22706866
5272,25102626.188507292
5273,628049.6319549888
5274,23661149.016868528
5275,1087363.4386154974
5276,1972499.2398732323
5277,6417878.682318617
5278,14824752.597628355
5279,15410760.3751777
5280,1829310.0562798388
5281,12997032.938396726
5282,41532233.331204146
5283,83680.19544259517
5284,1497257.532317701
5285,38069037.39616043
5286,1873349.219177942
5287,1006465.4096398238
5288,1339225.0595841345
5289,382462676.069831
5290,39542579.93936694
5291,591443035.5152357
5292,4261015889.8946347
5293,113405005.08190668
5294,624968.3890365933
5295,770660414.2429874
5296,4586136.893161441
5297,36363621.87836169
5298,86524431.69714162
5299,6973908.4980378365
5300,1337283.7756366383
5301,4448365.114507027
5302,19988703.63679954
5303,855010.6619748909
5304,4270887.854175401
5305,2004004.803917
5306,10873505.391857402
5307,136795689.80236962
5308,2109827.8668441074
5309,2769103.1397114354
5310,67407585.98568206
5311,15162505.257442059
5312,44283700.40536023
5313,187135642.66464302
5314,81529134.04839118
5315,804581.3606808039
5316,11189878.997375952
5317,1196075.068670949
5318,1240663.6237636642
5319,1576637.5294805989
5320,13999265.11573351
5321,17890230.281288955
5322,1426071.6309486574
5323,196054881.01855552
5324,25039642.389402214
5325,10587436.903664159
5326,7243852.816393631
5327,52884510.98792387
5328,5072348.9039530065
5329,9349689.375533978
5330,91255160.29646246
5331,361652.71879992617
5332,715202.8518284544
5333,21777844.873067606
5334,25079819.58126532
5335,2084002.8216803102
5336,9400833.240360333
5337,406408.1053411112
5338,12571808.13487988
5339,3581316.405596054
5340,967524.1037170405
5341,62488846.19762067
5342,95399110.52414976
5343,41015878.51394782
5344,125660126.49733406
5345,1043771.653079969
5346,39735345.929073274
5347,83900.87091414869
5348,8248073.342988736
5349,3486597.6225834894
5350,1844083.4056866805
5351,22221875.15709093
5352,3661576.7565659983
5353,7587247.504871647
5354,38944030.67784716
5355,33987687.610327475
5356,1832100.6845660724
5357,668716.0549757575
5358,12247214.21279733
5359,14313937.267045777
5360,49836029.28040775
5361,788496.6671269295
5362,7044064.266163173
5363,18367856.565109134
5364,165640.35019334912
5365,11699510.932917265
5366,34652098.46343554
5367,27482451.71797253
5368,9291905.88406156
5369,232845947.8136972
5370,20936761.724088706
5371,28308029.943373743
5372,594074550.8136538
5373,10108144.796497224
5374,26459096.54044359
5375,15480667.926524753
5376,61365231.2863082
5377,12899924.198872142
5378,330634.6918066758
5379,28857029.961823367
5380,28859765.609178867
5381,18277589.491404563
5382,22373240.013338592
5383,2923388.035294474
5384,60257237.3529959
5385,83268957.9689083
5386,4553206.7999868635
5387,8867689.099997867
5388,290492163.53046936
5389,2232579.6104831463
5390,3282596.228146119
5391,49187059.86349964
5392,821472.2777218361
5393,717013.1651795442
5394,33310085.7408019
5395,1556957.9506296364
5396,567665654.6038347
5397,5043787.694906439
5398,7564086.471250862
5399,467984.0812529648
5400,1375989.6218539956
5401,91979200.64782822
5402,9147693.404317927
5403,466851.42695529346
5404,734824.278051484
5405,9875739.411030712
5406,4236978.660811667
5407,360069439.89109236
5408,682591788.4657353
5409,69548270.91009082
5410,6525584.171173291
5411,24596644.38343278
5412,349511.93296056124
5413,435887.832007477
5414,27559473.221039567
5415,35250675.774750486
5416,10908220.741918959
5417,18818736.28855243
5418,332890.0860330068
5419,1448782.3304343643
5420,15586261.181044973
5421,4809845.71943421
5422,52759690.42944774
5423,69415143.66505456
5424,55399535.88250204
5425,7830538.823563334
5426,9315243.908808662
5427,869855.3733003993
5428,4337292.168441492
5429,56748434.39937776
5430,34858252.89959372
5431,14425757.871256167
5432,74829819.7238778
5433,69715669.09914197
5434,22135054.74775879
5435,5128591.087145845
5436,10378201.790339464
5437,26534065.309632786
5438,3274202.655488547
5439,3574539.9127048505
5440,122253849.73016654
5441,7189543.794763424
5442,102823207.92815188
5443,48839945.704766
5444,19984454.169768672
5445,23797920.872706305
5446,21695452.60462802
5447,16901431.48671492
5448,12733060.42526322
5449,39555626.600921966
5450,742847.6643751583
5451,2733313.2439614576
5452,786590.3378846975
5453,73559512.71012937
5454,51703600.942493215
5455,10439710.683536766
5456,12169782.308605213
5457,18143372.971782036
5458,754170.1904158327
5459,1531136.870905453
5460,5171069.4620821485
5461,775601.834581317
5462,158748.82336782935
5463,2016909913.692976
5464,2572120.856599313
5465,3760471.628197909
5466,17614785.236882497
5467,6266172.359645338
5468,34103990.67043261
5469,668588.2581452547
5470,500468759.16571873
5471,105160498.78854546
5472,26670756.302284002
5473,10823971.390604297
5474,11999199.335815964
5475,20359370.38419962
5476,10863797.989163743
5477,895188.2116053909
5478,139966.11222697646
5479,34980452.60945569
5480,10958472.565240797
5481,585143.7348969223
5482,14317405.48920114
5483,23637800.218714006
5484,29226209.98274483
5485,20497959.981592897
5486,1005332.5486335116
5487,869569967.9081337
5488,15128005.144381607
5489,11423866.346299678
5490,582730.0467764315
5491,11206995.094155606
5492,18174765.099607993
5493,3774403.8414269504
5494,556054.2701673236
5495,10173309.214839142
5496,109522.97385124884
5497,11942957.770535083
5498,1015402.8617245351
5499,47506615.02234257
5500,25539776.65716372
5501,606538.3817881412
5502,1471631.1001863673
5503,13171023.36555243
5504,1722337.5511263618
5505,451951.67161388724
5506,277518006.36141324
5507,11153997.519487504
5508,58038595.37783544
5509,44424231.228238024
5510,107727.61506668373
5511,3660772.771777229
5512,34886646.603057675
5513,204692.99753824034
5514,8188266.764232668
5515,10004741.967824493
5516,683154.2610666638
5517,401710239.76471305
5518,10725906.976575438
5519,32149812.098789964
